,material,compatibility,chemical
41,Tygon®,A2 - Excellent,"Ammonium Phosphate, Dibasic"
42,Viton®,A - Excellent,"Ammonium Phosphate, Dibasic"
0,,,"Ammonium Phosphate, Monobasic"
1,ABS plastic,N/A,"Ammonium Phosphate, Monobasic"
2,Acetal (Delrin®),B - Good,"Ammonium Phosphate, Monobasic"
3,Aluminum,B - Good,"Ammonium Phosphate, Monobasic"
4,Brass,N/A,"Ammonium Phosphate, Monobasic"
5,Bronze,D - Poor,"Ammonium Phosphate, Monobasic"
6,Buna N (Nitrile),A - Excellent,"Ammonium Phosphate, Monobasic"
7,Carbon graphite,N/A,"Ammonium Phosphate, Monobasic"
8,Carbon Steel,N/A,"Ammonium Phosphate, Monobasic"
9,Carpenter 20,C - Fair,"Ammonium Phosphate, Monobasic"
10,Cast iron,D - Poor,"Ammonium Phosphate, Monobasic"
11,Ceramic Al203,N/A,"Ammonium Phosphate, Monobasic"
12,Ceramic magnet,N/A,"Ammonium Phosphate, Monobasic"
13,ChemRaz (FFKM),A - Excellent,"Ammonium Phosphate, Monobasic"
14,Copper,D - Poor,"Ammonium Phosphate, Monobasic"
15,CPVC,A - Excellent,"Ammonium Phosphate, Monobasic"
16,EPDM,A - Excellent,"Ammonium Phosphate, Monobasic"
17,Epoxy,A - Excellent,"Ammonium Phosphate, Monobasic"
18,Fluorocarbon (FKM),A - Excellent,"Ammonium Phosphate, Monobasic"
19,Hastelloy-C®,B - Good,"Ammonium Phosphate, Monobasic"
20,Hypalon®,A - Excellent,"Ammonium Phosphate, Monobasic"
21,Hytrel®,B1 - Good,"Ammonium Phosphate, Monobasic"
22,Kalrez,A - Excellent,"Ammonium Phosphate, Monobasic"
23,Kel-F®,N/A,"Ammonium Phosphate, Monobasic"
24,LDPE,A - Excellent,"Ammonium Phosphate, Monobasic"
25,Natural rubber,A - Excellent,"Ammonium Phosphate, Monobasic"
26,Neoprene,A - Excellent,"Ammonium Phosphate, Monobasic"
27,NORYL®,A - Excellent,"Ammonium Phosphate, Monobasic"
28,Nylon,B - Good,"Ammonium Phosphate, Monobasic"
29,Polycarbonate,N/A,"Ammonium Phosphate, Monobasic"
30,Polyetherether Ketone (PEEK),N/A,"Ammonium Phosphate, Monobasic"
31,Polypropylene,A - Excellent,"Ammonium Phosphate, Monobasic"
32,Polyurethane,B - Good,"Ammonium Phosphate, Monobasic"
33,PPS (Ryton®),N/A,"Ammonium Phosphate, Monobasic"
34,PTFE,A - Excellent,"Ammonium Phosphate, Monobasic"
35,PVC,A - Excellent,"Ammonium Phosphate, Monobasic"
36,PVDF (Kynar®),N/A,"Ammonium Phosphate, Monobasic"
37,Silicone,A - Excellent,"Ammonium Phosphate, Monobasic"
38,stainless steel - 304,B - Good,"Ammonium Phosphate, Monobasic"
39,stainless steel - 316,C - Fair,"Ammonium Phosphate, Monobasic"
40,Titanium,A - Excellent,"Ammonium Phosphate, Monobasic"
41,Tygon®,A - Excellent,"Ammonium Phosphate, Monobasic"
42,Viton®,A - Excellent,"Ammonium Phosphate, Monobasic"
0,,,"Ammonium Phosphate, Tribasic"
1,ABS plastic,N/A,"Ammonium Phosphate, Tribasic"
2,Acetal (Delrin®),B - Good,"Ammonium Phosphate, Tribasic"
3,Aluminum,B - Good,"Ammonium Phosphate, Tribasic"
4,Brass,N/A,"Ammonium Phosphate, Tribasic"
5,Bronze,C - Fair,"Ammonium Phosphate, Tribasic"
6,Buna N (Nitrile),A - Excellent,"Ammonium Phosphate, Tribasic"
7,Carbon graphite,N/A,"Ammonium Phosphate, Tribasic"
8,Carbon Steel,N/A,"Ammonium Phosphate, Tribasic"
9,Carpenter 20,N/A,"Ammonium Phosphate, Tribasic"
10,Cast iron,D - Poor,"Ammonium Phosphate, Tribasic"
11,Ceramic Al203,N/A,"Ammonium Phosphate, Tribasic"
12,Ceramic magnet,N/A,"Ammonium Phosphate, Tribasic"
13,ChemRaz (FFKM),A - Excellent,"Ammonium Phosphate, Tribasic"
14,Copper,D - Poor,"Ammonium Phosphate, Tribasic"
15,CPVC,A - Excellent,"Ammonium Phosphate, Tribasic"
16,EPDM,A - Excellent,"Ammonium Phosphate, Tribasic"
17,Epoxy,A - Excellent,"Ammonium Phosphate, Tribasic"
18,Fluorocarbon (FKM),A - Excellent,"Ammonium Phosphate, Tribasic"
19,Hastelloy-C®,B - Good,"Ammonium Phosphate, Tribasic"
20,Hypalon®,A - Excellent,"Ammonium Phosphate, Tribasic"
21,Hytrel®,N/A,"Ammonium Phosphate, Tribasic"
22,Kalrez,A - Excellent,"Ammonium Phosphate, Tribasic"
23,Kel-F®,N/A,"Ammonium Phosphate, Tribasic"
24,LDPE,C - Fair,"Ammonium Phosphate, Tribasic"
25,Natural rubber,A - Excellent,"Ammonium Phosphate, Tribasic"
26,Neoprene,A - Excellent,"Ammonium Phosphate, Tribasic"
27,NORYL®,A - Excellent,"Ammonium Phosphate, Tribasic"
28,Nylon,B - Good,"Ammonium Phosphate, Tribasic"
29,Polycarbonate,N/A,"Ammonium Phosphate, Tribasic"
30,Polyetherether Ketone (PEEK),N/A,"Ammonium Phosphate, Tribasic"
31,Polypropylene,A - Excellent,"Ammonium Phosphate, Tribasic"
32,Polyurethane,N/A,"Ammonium Phosphate, Tribasic"
33,PPS (Ryton®),N/A,"Ammonium Phosphate, Tribasic"
34,PTFE,A - Excellent,"Ammonium Phosphate, Tribasic"
35,PVC,A - Excellent,"Ammonium Phosphate, Tribasic"
36,PVDF (Kynar®),N/A,"Ammonium Phosphate, Tribasic"
37,Silicone,A - Excellent,"Ammonium Phosphate, Tribasic"
38,stainless steel - 304,B - Good,"Ammonium Phosphate, Tribasic"
39,stainless steel - 316,B - Good,"Ammonium Phosphate, Tribasic"
40,Titanium,A - Excellent,"Ammonium Phosphate, Tribasic"
41,Tygon®,A - Excellent,"Ammonium Phosphate, Tribasic"
42,Viton®,A - Excellent,"Ammonium Phosphate, Tribasic"
0,,,Ammonium Sulfate
1,ABS plastic,A2 - Excellent,Ammonium Sulfate
2,Acetal (Delrin®),B1 - Good,Ammonium Sulfate
3,Aluminum,A1 - Excellent,Ammonium Sulfate
4,Brass,D - Poor,Ammonium Sulfate
5,Bronze,D - Poor,Ammonium Sulfate
6,Buna N (Nitrile),A - Excellent,Ammonium Sulfate
7,Carbon graphite,A - Excellent,Ammonium Sulfate
8,Carbon Steel,D - Poor,Ammonium Sulfate
9,Carpenter 20,B - Good,Ammonium Sulfate
10,Cast iron,D - Poor,Ammonium Sulfate
11,Ceramic Al203,A - Excellent,Ammonium Sulfate
12,Ceramic magnet,A - Excellent,Ammonium Sulfate
13,ChemRaz (FFKM),A - Excellent,Ammonium Sulfate
14,Copper,D - Poor,Ammonium Sulfate
15,CPVC,A - Excellent,Ammonium Sulfate
16,EPDM,A - Excellent,Ammonium Sulfate
17,Epoxy,A2 - Excellent,Ammonium Sulfate
18,Fluorocarbon (FKM),D - Poor,Ammonium Sulfate
19,Hastelloy-C®,B - Good,Ammonium Sulfate
20,Hypalon®,A - Excellent,Ammonium Sulfate
21,Hytrel®,B1 - Good,Ammonium Sulfate
22,Kalrez,A - Excellent,Ammonium Sulfate
23,Kel-F®,A - Excellent,Ammonium Sulfate
24,LDPE,A1 - Excellent,Ammonium Sulfate
25,Natural rubber,A - Excellent,Ammonium Sulfate
26,Neoprene,A - Excellent,Ammonium Sulfate
27,NORYL®,A - Excellent,Ammonium Sulfate
28,Nylon,A1 - Excellent,Ammonium Sulfate
29,Polycarbonate,A2 - Excellent,Ammonium Sulfate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Sulfate
31,Polypropylene,A - Excellent,Ammonium Sulfate
32,Polyurethane,A - Excellent,Ammonium Sulfate
33,PPS (Ryton®),A - Excellent,Ammonium Sulfate
34,PTFE,A - Excellent,Ammonium Sulfate
35,PVC,A2 - Excellent,Ammonium Sulfate
36,PVDF (Kynar®),A - Excellent,Ammonium Sulfate
37,Silicone,A - Excellent,Ammonium Sulfate
38,stainless steel - 304,B - Good,Ammonium Sulfate
39,stainless steel - 316,B - Good,Ammonium Sulfate
40,Titanium,A - Excellent,Ammonium Sulfate
41,Tygon®,A2 - Excellent,Ammonium Sulfate
42,Viton®,A - Excellent,Ammonium Sulfate
0,,,Ammonium Sulfite
1,ABS plastic,N/A,Ammonium Sulfite
2,Acetal (Delrin®),D - Poor,Ammonium Sulfite
3,Aluminum,D - Poor,Ammonium Sulfite
4,Brass,N/A,Ammonium Sulfite
5,Bronze,A - Excellent,Ammonium Sulfite
6,Buna N (Nitrile),A1 - Excellent,Ammonium Sulfite
7,Carbon graphite,D - Poor,Ammonium Sulfite
8,Carbon Steel,D - Poor,Ammonium Sulfite
9,Carpenter 20,A - Excellent,Ammonium Sulfite
10,Cast iron,D - Poor,Ammonium Sulfite
11,Ceramic Al203,N/A,Ammonium Sulfite
12,Ceramic magnet,N/A,Ammonium Sulfite
13,ChemRaz (FFKM),A - Excellent,Ammonium Sulfite
14,Copper,D - Poor,Ammonium Sulfite
15,CPVC,A - Excellent,Ammonium Sulfite
16,EPDM,A1 - Excellent,Ammonium Sulfite
17,Epoxy,N/A,Ammonium Sulfite
18,Fluorocarbon (FKM),A - Excellent,Ammonium Sulfite
19,Hastelloy-C®,N/A,Ammonium Sulfite
20,Hypalon®,A2 - Excellent,Ammonium Sulfite
21,Hytrel®,B1 - Good,Ammonium Sulfite
22,Kalrez,A - Excellent,Ammonium Sulfite
23,Kel-F®,A2 - Excellent,Ammonium Sulfite
24,LDPE,B2 - Good,Ammonium Sulfite
25,Natural rubber,A2 - Excellent,Ammonium Sulfite
26,Neoprene,A1 - Excellent,Ammonium Sulfite
27,NORYL®,A2 - Excellent,Ammonium Sulfite
28,Nylon,A1 - Excellent,Ammonium Sulfite
29,Polycarbonate,N/A,Ammonium Sulfite
30,Polyetherether Ketone (PEEK),N/A,Ammonium Sulfite
31,Polypropylene,A2 - Excellent,Ammonium Sulfite
32,Polyurethane,N/A,Ammonium Sulfite
33,PPS (Ryton®),N/A,Ammonium Sulfite
34,PTFE,A2 - Excellent,Ammonium Sulfite
35,PVC,A2 - Excellent,Ammonium Sulfite
36,PVDF (Kynar®),N/A,Ammonium Sulfite
37,Silicone,N/A,Ammonium Sulfite
38,stainless steel - 304,B - Good,Ammonium Sulfite
39,stainless steel - 316,B - Good,Ammonium Sulfite
40,Titanium,N/A,Ammonium Sulfite
41,Tygon®,A2 - Excellent,Ammonium Sulfite
42,Viton®,D - Poor,Ammonium Sulfite
0,,,Ammonium Thiosulfate
1,ABS plastic,N/A,Ammonium Thiosulfate
2,Acetal (Delrin®),B - Good,Ammonium Thiosulfate
3,Aluminum,N/A,Ammonium Thiosulfate
4,Brass,D - Poor,Ammonium Thiosulfate
5,Bronze,D - Poor,Ammonium Thiosulfate
6,Buna N (Nitrile),A - Excellent,Ammonium Thiosulfate
7,Carbon graphite,N/A,Ammonium Thiosulfate
8,Carbon Steel,N/A,Ammonium Thiosulfate
9,Carpenter 20,N/A,Ammonium Thiosulfate
10,Cast iron,D - Poor,Ammonium Thiosulfate
11,Ceramic Al203,N/A,Ammonium Thiosulfate
12,Ceramic magnet,N/A,Ammonium Thiosulfate
13,ChemRaz (FFKM),A - Excellent,Ammonium Thiosulfate
14,Copper,D - Poor,Ammonium Thiosulfate
15,CPVC,N/A,Ammonium Thiosulfate
16,EPDM,A1 - Excellent,Ammonium Thiosulfate
17,Epoxy,A - Excellent,Ammonium Thiosulfate
18,Fluorocarbon (FKM),A - Excellent,Ammonium Thiosulfate
19,Hastelloy-C®,N/A,Ammonium Thiosulfate
20,Hypalon®,N/A,Ammonium Thiosulfate
21,Hytrel®,N/A,Ammonium Thiosulfate
22,Kalrez,A - Excellent,Ammonium Thiosulfate
23,Kel-F®,N/A,Ammonium Thiosulfate
24,LDPE,A - Excellent,Ammonium Thiosulfate
25,Natural rubber,N/A,Ammonium Thiosulfate
26,Neoprene,A - Excellent,Ammonium Thiosulfate
27,NORYL®,N/A,Ammonium Thiosulfate
28,Nylon,N/A,Ammonium Thiosulfate
29,Polycarbonate,N/A,Ammonium Thiosulfate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Thiosulfate
31,Polypropylene,N/A,Ammonium Thiosulfate
32,Polyurethane,N/A,Ammonium Thiosulfate
33,PPS (Ryton®),N/A,Ammonium Thiosulfate
34,PTFE,N/A,Ammonium Thiosulfate
35,PVC,N/A,Ammonium Thiosulfate
36,PVDF (Kynar®),N/A,Ammonium Thiosulfate
37,Silicone,N/A,Ammonium Thiosulfate
38,stainless steel - 304,N/A,Ammonium Thiosulfate
39,stainless steel - 316,A - Excellent,Ammonium Thiosulfate
40,Titanium,A - Excellent,Ammonium Thiosulfate
41,Tygon®,N/A,Ammonium Thiosulfate
42,Viton®,N/A,Ammonium Thiosulfate
0,,,Amyl Acetate
1,ABS plastic,D - Poor,Amyl Acetate
2,Acetal (Delrin®),B1 - Good,Amyl Acetate
3,Aluminum,A - Excellent,Amyl Acetate
4,Brass,A - Excellent,Amyl Acetate
5,Bronze,A - Excellent,Amyl Acetate
6,Buna N (Nitrile),D - Poor,Amyl Acetate
7,Carbon graphite,A - Excellent,Amyl Acetate
8,Carbon Steel,C - Fair,Amyl Acetate
9,Carpenter 20,A - Excellent,Amyl Acetate
10,Cast iron,C - Fair,Amyl Acetate
11,Ceramic Al203,A - Excellent,Amyl Acetate
12,Ceramic magnet,N/A,Amyl Acetate
13,ChemRaz (FFKM),A - Excellent,Amyl Acetate
14,Copper,A - Excellent,Amyl Acetate
15,CPVC,D - Poor,Amyl Acetate
16,EPDM,A - Excellent,Amyl Acetate
17,Epoxy,A2 - Excellent,Amyl Acetate
18,Fluorocarbon (FKM),D - Poor,Amyl Acetate
19,Hastelloy-C®,A - Excellent,Amyl Acetate
20,Hypalon®,D - Poor,Amyl Acetate
21,Hytrel®,C1 - Fair,Amyl Acetate
22,Kalrez,A - Excellent,Amyl Acetate
23,Kel-F®,A1 - Excellent,Amyl Acetate
24,LDPE,C1 - Fair,Amyl Acetate
25,Natural rubber,D - Poor,Amyl Acetate
26,Neoprene,D - Poor,Amyl Acetate
27,NORYL®,D - Poor,Amyl Acetate
28,Nylon,B2 - Good,Amyl Acetate
29,Polycarbonate,D - Poor,Amyl Acetate
30,Polyetherether Ketone (PEEK),A - Excellent,Amyl Acetate
31,Polypropylene,B1 - Good,Amyl Acetate
32,Polyurethane,D - Poor,Amyl Acetate
33,PPS (Ryton®),A - Excellent,Amyl Acetate
34,PTFE,A - Excellent,Amyl Acetate
35,PVC,D - Poor,Amyl Acetate
36,PVDF (Kynar®),A2 - Excellent,Amyl Acetate
37,Silicone,D - Poor,Amyl Acetate
38,stainless steel - 304,A1 - Excellent,Amyl Acetate
39,stainless steel - 316,A - Excellent,Amyl Acetate
40,Titanium,A - Excellent,Amyl Acetate
41,Tygon®,D - Poor,Amyl Acetate
42,Viton®,D - Poor,Amyl Acetate
0,,,Amyl Alcohol
1,ABS plastic,A1 - Excellent,Amyl Alcohol
2,Acetal (Delrin®),A - Excellent,Amyl Alcohol
3,Aluminum,B - Good,Amyl Alcohol
4,Brass,A1 - Excellent,Amyl Alcohol
5,Bronze,A - Excellent,Amyl Alcohol
6,Buna N (Nitrile),B - Good,Amyl Alcohol
7,Carbon graphite,A - Excellent,Amyl Alcohol
8,Carbon Steel,B - Good,Amyl Alcohol
9,Carpenter 20,A - Excellent,Amyl Alcohol
10,Cast iron,B - Good,Amyl Alcohol
11,Ceramic Al203,A - Excellent,Amyl Alcohol
12,Ceramic magnet,N/A,Amyl Alcohol
13,ChemRaz (FFKM),A - Excellent,Amyl Alcohol
14,Copper,A - Excellent,Amyl Alcohol
15,CPVC,A2 - Excellent,Amyl Alcohol
16,EPDM,A - Excellent,Amyl Alcohol
17,Epoxy,B2 - Good,Amyl Alcohol
18,Fluorocarbon (FKM),A - Excellent,Amyl Alcohol
19,Hastelloy-C®,A - Excellent,Amyl Alcohol
20,Hypalon®,A - Excellent,Amyl Alcohol
21,Hytrel®,A1 - Excellent,Amyl Alcohol
22,Kalrez,A - Excellent,Amyl Alcohol
23,Kel-F®,A - Excellent,Amyl Alcohol
24,LDPE,B2 - Good,Amyl Alcohol
25,Natural rubber,B - Good,Amyl Alcohol
26,Neoprene,A - Excellent,Amyl Alcohol
27,NORYL®,C - Fair,Amyl Alcohol
28,Nylon,A1 - Excellent,Amyl Alcohol
29,Polycarbonate,B1 - Good,Amyl Alcohol
30,Polyetherether Ketone (PEEK),A - Excellent,Amyl Alcohol
31,Polypropylene,B1 - Good,Amyl Alcohol
32,Polyurethane,D - Poor,Amyl Alcohol
33,PPS (Ryton®),A - Excellent,Amyl Alcohol
34,PTFE,A - Excellent,Amyl Alcohol
35,PVC,A2 - Excellent,Amyl Alcohol
36,PVDF (Kynar®),A - Excellent,Amyl Alcohol
37,Silicone,D - Poor,Amyl Alcohol
38,stainless steel - 304,A - Excellent,Amyl Alcohol
39,stainless steel - 316,A - Excellent,Amyl Alcohol
40,Titanium,B - Good,Amyl Alcohol
41,Tygon®,D - Poor,Amyl Alcohol
42,Viton®,A - Excellent,Amyl Alcohol
0,,,Amyl Chloride
1,ABS plastic,D - Poor,Amyl Chloride
2,Acetal (Delrin®),A - Excellent,Amyl Chloride
3,Aluminum,A1 - Excellent,Amyl Chloride
4,Brass,N/A,Amyl Chloride
5,Bronze,A - Excellent,Amyl Chloride
6,Buna N (Nitrile),D - Poor,Amyl Chloride
7,Carbon graphite,A - Excellent,Amyl Chloride
8,Carbon Steel,A - Excellent,Amyl Chloride
9,Carpenter 20,A2 - Excellent,Amyl Chloride
10,Cast iron,A - Excellent,Amyl Chloride
11,Ceramic Al203,A - Excellent,Amyl Chloride
12,Ceramic magnet,N/A,Amyl Chloride
13,ChemRaz (FFKM),A - Excellent,Amyl Chloride
14,Copper,A - Excellent,Amyl Chloride
15,CPVC,C - Fair,Amyl Chloride
16,EPDM,D - Poor,Amyl Chloride
17,Epoxy,A1 - Excellent,Amyl Chloride
18,Fluorocarbon (FKM),A - Excellent,Amyl Chloride
19,Hastelloy-C®,A1 - Excellent,Amyl Chloride
20,Hypalon®,D - Poor,Amyl Chloride
21,Hytrel®,N/A,Amyl Chloride
22,Kalrez,A - Excellent,Amyl Chloride
23,Kel-F®,A - Excellent,Amyl Chloride
24,LDPE,D - Poor,Amyl Chloride
25,Natural rubber,D - Poor,Amyl Chloride
26,Neoprene,D - Poor,Amyl Chloride
27,NORYL®,D - Poor,Amyl Chloride
28,Nylon,C1 - Fair,Amyl Chloride
29,Polycarbonate,N/A,Amyl Chloride
30,Polyetherether Ketone (PEEK),N/A,Amyl Chloride
31,Polypropylene,D - Poor,Amyl Chloride
32,Polyurethane,C - Fair,Amyl Chloride
33,PPS (Ryton®),N/A,Amyl Chloride
34,PTFE,A - Excellent,Amyl Chloride
35,PVC,D - Poor,Amyl Chloride
36,PVDF (Kynar®),A - Excellent,Amyl Chloride
37,Silicone,D - Poor,Amyl Chloride
38,stainless steel - 304,A2 - Excellent,Amyl Chloride
39,stainless steel - 316,A2 - Excellent,Amyl Chloride
40,Titanium,C - Fair,Amyl Chloride
41,Tygon®,C - Fair,Amyl Chloride
42,Viton®,B1 - Good,Amyl Chloride
0,,,Aniline
1,ABS plastic,D - Poor,Aniline
2,Acetal (Delrin®),A1 - Excellent,Aniline
3,Aluminum,C - Fair,Aniline
4,Brass,D - Poor,Aniline
5,Bronze,C - Fair,Aniline
6,Buna N (Nitrile),D - Poor,Aniline
7,Carbon graphite,A - Excellent,Aniline
8,Carbon Steel,A - Excellent,Aniline
9,Carpenter 20,A - Excellent,Aniline
10,Cast iron,C - Fair,Aniline
11,Ceramic Al203,A - Excellent,Aniline
12,Ceramic magnet,N/A,Aniline
13,ChemRaz (FFKM),A - Excellent,Aniline
14,Copper,D - Poor,Aniline
15,CPVC,B2 - Good,Aniline
16,EPDM,B - Good,Aniline
17,Epoxy,D - Poor,Aniline
18,Fluorocarbon (FKM),A - Excellent,Aniline
19,Hastelloy-C®,B - Good,Aniline
20,Hypalon®,D - Poor,Aniline
21,Hytrel®,D - Poor,Aniline
22,Kalrez,A - Excellent,Aniline
23,Kel-F®,A2 - Excellent,Aniline
24,LDPE,C - Fair,Aniline
25,Natural rubber,D - Poor,Aniline
26,Neoprene,D - Poor,Aniline
27,NORYL®,D - Poor,Aniline
28,Nylon,A2 - Excellent,Aniline
29,Polycarbonate,D - Poor,Aniline
30,Polyetherether Ketone (PEEK),A - Excellent,Aniline
31,Polypropylene,A1 - Excellent,Aniline
32,Polyurethane,D - Poor,Aniline
33,PPS (Ryton®),A - Excellent,Aniline
34,PTFE,A - Excellent,Aniline
35,PVC,C1 - Fair,Aniline
36,PVDF (Kynar®),A1 - Excellent,Aniline
37,Silicone,B - Good,Aniline
38,stainless steel - 304,A - Excellent,Aniline
39,stainless steel - 316,B - Good,Aniline
40,Titanium,C - Fair,Aniline
41,Tygon®,D - Poor,Aniline
42,Viton®,A - Excellent,Aniline
0,,,Aniline Hydrochloride
1,ABS plastic,D - Poor,Aniline Hydrochloride
2,Acetal (Delrin®),N/A,Aniline Hydrochloride
3,Aluminum,D - Poor,Aniline Hydrochloride
4,Brass,D - Poor,Aniline Hydrochloride
5,Bronze,D - Poor,Aniline Hydrochloride
6,Buna N (Nitrile),D - Poor,Aniline Hydrochloride
7,Carbon graphite,D - Poor,Aniline Hydrochloride
8,Carbon Steel,D - Poor,Aniline Hydrochloride
9,Carpenter 20,B - Good,Aniline Hydrochloride
10,Cast iron,D - Poor,Aniline Hydrochloride
11,Ceramic Al203,N/A,Aniline Hydrochloride
12,Ceramic magnet,N/A,Aniline Hydrochloride
13,ChemRaz (FFKM),A - Excellent,Aniline Hydrochloride
14,Copper,B - Good,Aniline Hydrochloride
15,CPVC,D - Poor,Aniline Hydrochloride
16,EPDM,B - Good,Aniline Hydrochloride
17,Epoxy,D - Poor,Aniline Hydrochloride
18,Fluorocarbon (FKM),B - Good,Aniline Hydrochloride
19,Hastelloy-C®,D - Poor,Aniline Hydrochloride
20,Hypalon®,N/A,Aniline Hydrochloride
21,Hytrel®,N/A,Aniline Hydrochloride
22,Kalrez,A - Excellent,Aniline Hydrochloride
23,Kel-F®,N/A,Aniline Hydrochloride
24,LDPE,D - Poor,Aniline Hydrochloride
25,Natural rubber,A - Excellent,Aniline Hydrochloride
26,Neoprene,D - Poor,Aniline Hydrochloride
27,NORYL®,N/A,Aniline Hydrochloride
28,Nylon,D - Poor,Aniline Hydrochloride
29,Polycarbonate,D - Poor,Aniline Hydrochloride
30,Polyetherether Ketone (PEEK),N/A,Aniline Hydrochloride
31,Polypropylene,D - Poor,Aniline Hydrochloride
32,Polyurethane,D - Poor,Aniline Hydrochloride
33,PPS (Ryton®),N/A,Aniline Hydrochloride
34,PTFE,A - Excellent,Aniline Hydrochloride
35,PVC,B2 - Good,Aniline Hydrochloride
36,PVDF (Kynar®),A2 - Excellent,Aniline Hydrochloride
37,Silicone,D - Poor,Aniline Hydrochloride
38,stainless steel - 304,D - Poor,Aniline Hydrochloride
39,stainless steel - 316,D - Poor,Aniline Hydrochloride
40,Titanium,A - Excellent,Aniline Hydrochloride
41,Tygon®,D - Poor,Aniline Hydrochloride
42,Viton®,A - Excellent,Aniline Hydrochloride
0,,,Antifreeze
1,ABS plastic,B - Good,Antifreeze
2,Acetal (Delrin®),D - Poor,Antifreeze
3,Aluminum,A - Excellent,Antifreeze
4,Brass,N/A,Antifreeze
5,Bronze,A - Excellent,Antifreeze
6,Buna N (Nitrile),A - Excellent,Antifreeze
7,Carbon graphite,N/A,Antifreeze
8,Carbon Steel,N/A,Antifreeze
9,Carpenter 20,A - Excellent,Antifreeze
10,Cast iron,A - Excellent,Antifreeze
11,Ceramic Al203,N/A,Antifreeze
12,Ceramic magnet,N/A,Antifreeze
13,ChemRaz (FFKM),N/A,Antifreeze
14,Copper,N/A,Antifreeze
15,CPVC,A - Excellent,Antifreeze
16,EPDM,A - Excellent,Antifreeze
17,Epoxy,A - Excellent,Antifreeze
18,Fluorocarbon (FKM),A - Excellent,Antifreeze
19,Hastelloy-C®,N/A,Antifreeze
20,Hypalon®,N/A,Antifreeze
21,Hytrel®,N/A,Antifreeze
22,Kalrez,A - Excellent,Antifreeze
23,Kel-F®,N/A,Antifreeze
24,LDPE,N/A,Antifreeze
25,Natural rubber,A - Excellent,Antifreeze
26,Neoprene,C - Fair,Antifreeze
27,NORYL®,A - Excellent,Antifreeze
28,Nylon,D - Poor,Antifreeze
29,Polycarbonate,N/A,Antifreeze
30,Polyetherether Ketone (PEEK),A - Excellent,Antifreeze
31,Polypropylene,D - Poor,Antifreeze
32,Polyurethane,D - Poor,Antifreeze
33,PPS (Ryton®),N/A,Antifreeze
34,PTFE,N/A,Antifreeze
35,PVC,A - Excellent,Antifreeze
36,PVDF (Kynar®),N/A,Antifreeze
37,Silicone,C - Fair,Antifreeze
38,stainless steel - 304,N/A,Antifreeze
39,stainless steel - 316,A - Excellent,Antifreeze
40,Titanium,N/A,Antifreeze
41,Tygon®,B - Good,Antifreeze
42,Viton®,A - Excellent,Antifreeze
0,,,Antimony Trichloride
1,ABS plastic,A2 - Excellent,Antimony Trichloride
2,Acetal (Delrin®),N/A,Antimony Trichloride
3,Aluminum,D - Poor,Antimony Trichloride
4,Brass,D - Poor,Antimony Trichloride
5,Bronze,A - Excellent,Antimony Trichloride
6,Buna N (Nitrile),B - Good,Antimony Trichloride
7,Carbon graphite,N/A,Antimony Trichloride
8,Carbon Steel,D - Poor,Antimony Trichloride
9,Carpenter 20,B - Good,Antimony Trichloride
10,Cast iron,N/A,Antimony Trichloride
11,Ceramic Al203,B - Good,Antimony Trichloride
12,Ceramic magnet,N/A,Antimony Trichloride
13,ChemRaz (FFKM),A - Excellent,Antimony Trichloride
14,Copper,N/A,Antimony Trichloride
15,CPVC,A2 - Excellent,Antimony Trichloride
16,EPDM,B1 - Good,Antimony Trichloride
17,Epoxy,D - Poor,Antimony Trichloride
18,Fluorocarbon (FKM),A - Excellent,Antimony Trichloride
19,Hastelloy-C®,N/A,Antimony Trichloride
20,Hypalon®,N/A,Antimony Trichloride
21,Hytrel®,N/A,Antimony Trichloride
22,Kalrez,A - Excellent,Antimony Trichloride
23,Kel-F®,A - Excellent,Antimony Trichloride
24,LDPE,B2 - Good,Antimony Trichloride
25,Natural rubber,N/A,Antimony Trichloride
26,Neoprene,N/A,Antimony Trichloride
27,NORYL®,A2 - Excellent,Antimony Trichloride
28,Nylon,D - Poor,Antimony Trichloride
29,Polycarbonate,A2 - Excellent,Antimony Trichloride
30,Polyetherether Ketone (PEEK),A - Excellent,Antimony Trichloride
31,Polypropylene,A - Excellent,Antimony Trichloride
32,Polyurethane,B - Good,Antimony Trichloride
33,PPS (Ryton®),N/A,Antimony Trichloride
34,PTFE,A - Excellent,Antimony Trichloride
35,PVC,A2 - Excellent,Antimony Trichloride
36,PVDF (Kynar®),A - Excellent,Antimony Trichloride
37,Silicone,N/A,Antimony Trichloride
38,stainless steel - 304,D - Poor,Antimony Trichloride
39,stainless steel - 316,D - Poor,Antimony Trichloride
40,Titanium,B - Good,Antimony Trichloride
41,Tygon®,N/A,Antimony Trichloride
42,Viton®,A2 - Excellent,Antimony Trichloride
0,,,"Aqua Regia (80% HCl, 20% HNO3)"
1,ABS plastic,D - Poor,"Aqua Regia (80% HCl, 20% HNO3)"
2,Acetal (Delrin®),D - Poor,"Aqua Regia (80% HCl, 20% HNO3)"
3,Aluminum,D - Poor,"Aqua Regia (80% HCl, 20% HNO3)"
4,Brass,D - Poor,"Aqua Regia (80% HCl, 20% HNO3)"
5,Bronze,D - Poor,"Aqua Regia (80% HCl, 20% HNO3)"
