,material,compatibility,chemical
5619,Buna N (Nitrile),D - Poor,Ethyl Acetate
5620,Carbon graphite,A - Excellent,Ethyl Acetate
5621,Carbon Steel,B - Good,Ethyl Acetate
5622,Carpenter 20,A - Excellent,Ethyl Acetate
5623,Cast iron,A - Excellent,Ethyl Acetate
5624,Ceramic Al203,A - Excellent,Ethyl Acetate
5625,ChemRaz (FFKM),A - Excellent,Ethyl Acetate
5626,Copper,A - Excellent,Ethyl Acetate
5627,CPVC,D - Poor,Ethyl Acetate
5628,EPDM,B - Good,Ethyl Acetate
5629,Epoxy,A - Excellent,Ethyl Acetate
5630,Fluorocarbon (FKM),D - Poor,Ethyl Acetate
5631,Hastelloy-C®,A - Excellent,Ethyl Acetate
5632,Hypalon®,D - Poor,Ethyl Acetate
5633,Hytrel®,B - Good,Ethyl Acetate
5634,Kalrez,A - Excellent,Ethyl Acetate
5635,Kel-F®,A1 - Excellent,Ethyl Acetate
5636,LDPE,A - Excellent,Ethyl Acetate
5637,Natural rubber,C - Fair,Ethyl Acetate
5638,Neoprene,D - Poor,Ethyl Acetate
5639,NORYL®,A1 - Excellent,Ethyl Acetate
5640,Nylon,A2 - Excellent,Ethyl Acetate
5641,Polycarbonate,D - Poor,Ethyl Acetate
5642,Polyetherether Ketone (PEEK),A - Excellent,Ethyl Acetate
5643,Polypropylene,A1 - Excellent,Ethyl Acetate
5644,Polyurethane,D - Poor,Ethyl Acetate
5645,PPS (Ryton®),A - Excellent,Ethyl Acetate
5646,PTFE,A - Excellent,Ethyl Acetate
5647,PVC,D - Poor,Ethyl Acetate
5648,PVDF (Kynar®),D - Poor,Ethyl Acetate
5649,Silicone,B - Good,Ethyl Acetate
5650,stainless steel - 304,B - Good,Ethyl Acetate
5651,stainless steel - 316,B - Good,Ethyl Acetate
5652,Titanium,A1 - Excellent,Ethyl Acetate
5653,Tygon®,D - Poor,Ethyl Acetate
5654,Viton®,D - Poor,Ethyl Acetate
5655,ABS plastic,D - Poor,Ethyl Benzoate
5656,Buna N (Nitrile),D - Poor,Ethyl Benzoate
5657,ChemRaz (FFKM),A - Excellent,Ethyl Benzoate
5658,Copper,A - Excellent,Ethyl Benzoate
5659,CPVC,D - Poor,Ethyl Benzoate
5660,Fluorocarbon (FKM),A - Excellent,Ethyl Benzoate
5661,Kalrez,A - Excellent,Ethyl Benzoate
5662,LDPE,C2 - Fair,Ethyl Benzoate
5663,Natural rubber,D - Poor,Ethyl Benzoate
5664,Neoprene,D - Poor,Ethyl Benzoate
5665,NORYL®,A2 - Excellent,Ethyl Benzoate
5666,Polycarbonate,D - Poor,Ethyl Benzoate
5667,Polypropylene,B1 - Good,Ethyl Benzoate
5668,Polyurethane,D - Poor,Ethyl Benzoate
5669,PTFE,A - Excellent,Ethyl Benzoate
5670,PVC,D - Poor,Ethyl Benzoate
5671,PVDF (Kynar®),D - Poor,Ethyl Benzoate
5672,Silicone,D - Poor,Ethyl Benzoate
5673,Tygon®,D - Poor,Ethyl Benzoate
5674,Viton®,A1 - Excellent,Ethyl Benzoate
5675,ABS plastic,D - Poor,Ethyl Chloride
5676,Acetal (Delrin®),A1 - Excellent,Ethyl Chloride
5677,Aluminum,B - Good,Ethyl Chloride
5678,Brass,A - Excellent,Ethyl Chloride
5679,Bronze,A - Excellent,Ethyl Chloride
5680,Buna N (Nitrile),A - Excellent,Ethyl Chloride
5681,Carbon graphite,A - Excellent,Ethyl Chloride
5682,Carbon Steel,D - Poor,Ethyl Chloride
5683,Carpenter 20,A - Excellent,Ethyl Chloride
5684,Cast iron,C - Fair,Ethyl Chloride
5685,Ceramic Al203,A - Excellent,Ethyl Chloride
5686,ChemRaz (FFKM),A - Excellent,Ethyl Chloride
5687,Copper,B - Good,Ethyl Chloride
5688,CPVC,D - Poor,Ethyl Chloride
5689,EPDM,A - Excellent,Ethyl Chloride
5690,Epoxy,D - Poor,Ethyl Chloride
5691,Fluorocarbon (FKM),A - Excellent,Ethyl Chloride
5692,Hastelloy-C®,B1 - Good,Ethyl Chloride
5693,Hypalon®,D - Poor,Ethyl Chloride
5694,Hytrel®,C - Fair,Ethyl Chloride
5695,Kalrez,A - Excellent,Ethyl Chloride
5696,Kel-F®,B - Good,Ethyl Chloride
5697,LDPE,C1 - Fair,Ethyl Chloride
5698,Natural rubber,B - Good,Ethyl Chloride
5699,Neoprene,C - Fair,Ethyl Chloride
5700,NORYL®,D - Poor,Ethyl Chloride
5701,Nylon,A1 - Excellent,Ethyl Chloride
5702,Polycarbonate,D - Poor,Ethyl Chloride
5703,Polyetherether Ketone (PEEK),A - Excellent,Ethyl Chloride
5704,Polypropylene,D - Poor,Ethyl Chloride
5705,Polyurethane,C - Fair,Ethyl Chloride
5706,PPS (Ryton®),A - Excellent,Ethyl Chloride
5707,PTFE,A - Excellent,Ethyl Chloride
5708,PVC,D - Poor,Ethyl Chloride
5709,PVDF (Kynar®),A - Excellent,Ethyl Chloride
5710,Silicone,D - Poor,Ethyl Chloride
5711,stainless steel - 304,A - Excellent,Ethyl Chloride
5712,stainless steel - 316,A - Excellent,Ethyl Chloride
5713,Titanium,A - Excellent,Ethyl Chloride
5714,Tygon®,D - Poor,Ethyl Chloride
5715,Viton®,A - Excellent,Ethyl Chloride
5716,ABS plastic,D - Poor,Ethyl Ether
5717,Acetal (Delrin®),A1 - Excellent,Ethyl Ether
5718,Aluminum,B - Good,Ethyl Ether
5719,Brass,A - Excellent,Ethyl Ether
5720,Bronze,A - Excellent,Ethyl Ether
5721,Buna N (Nitrile),A - Excellent,Ethyl Ether
5722,Carbon graphite,A - Excellent,Ethyl Ether
5723,Carbon Steel,D - Poor,Ethyl Ether
5724,Carpenter 20,A - Excellent,Ethyl Ether
5725,Cast iron,C - Fair,Ethyl Ether
5726,Ceramic Al203,A - Excellent,Ethyl Ether
5727,ChemRaz (FFKM),A - Excellent,Ethyl Ether
5728,Copper,B - Good,Ethyl Ether
5729,CPVC,D - Poor,Ethyl Ether
5730,EPDM,A - Excellent,Ethyl Ether
5731,Epoxy,D - Poor,Ethyl Ether
5732,Fluorocarbon (FKM),A - Excellent,Ethyl Ether
5733,Hastelloy-C®,B1 - Good,Ethyl Ether
5734,Hypalon®,D - Poor,Ethyl Ether
5735,Hytrel®,C - Fair,Ethyl Ether
5736,Kalrez,A - Excellent,Ethyl Ether
5737,Kel-F®,B - Good,Ethyl Ether
5738,LDPE,C1 - Fair,Ethyl Ether
5739,Natural rubber,B - Good,Ethyl Ether
5740,Neoprene,C - Fair,Ethyl Ether
5741,NORYL®,D - Poor,Ethyl Ether
5742,Nylon,A1 - Excellent,Ethyl Ether
5743,Polycarbonate,D - Poor,Ethyl Ether
5744,Polyetherether Ketone (PEEK),A - Excellent,Ethyl Ether
5745,Polypropylene,D - Poor,Ethyl Ether
5746,Polyurethane,C - Fair,Ethyl Ether
5747,PPS (Ryton®),A - Excellent,Ethyl Ether
5748,PTFE,A - Excellent,Ethyl Ether
5749,PVC,D - Poor,Ethyl Ether
5750,PVDF (Kynar®),A - Excellent,Ethyl Ether
5751,Silicone,D - Poor,Ethyl Ether
5752,stainless steel - 304,A - Excellent,Ethyl Ether
5753,stainless steel - 316,A - Excellent,Ethyl Ether
5754,Titanium,A - Excellent,Ethyl Ether
5755,Tygon®,D - Poor,Ethyl Ether
5756,Viton®,A - Excellent,Ethyl Ether
5757,Bronze,D - Poor,Ethyl Sulfate
5758,Buna N (Nitrile),A - Excellent,Ethyl Sulfate
5759,Carbon graphite,A - Excellent,Ethyl Sulfate
5760,Carpenter 20,A - Excellent,Ethyl Sulfate
5761,ChemRaz (FFKM),A - Excellent,Ethyl Sulfate
5762,Copper,B - Good,Ethyl Sulfate
5763,Epoxy,A1 - Excellent,Ethyl Sulfate
5764,Fluorocarbon (FKM),D - Poor,Ethyl Sulfate
5765,Kel-F®,A - Excellent,Ethyl Sulfate
5766,Polyurethane,D - Poor,Ethyl Sulfate
5767,PTFE,A - Excellent,Ethyl Sulfate
5768,stainless steel - 304,D - Poor,Ethyl Sulfate
5769,stainless steel - 316,D - Poor,Ethyl Sulfate
5770,Viton®,A - Excellent,Ethyl Sulfate
5771,ABS plastic,D - Poor,Ethylene Bromide
5772,Aluminum,B - Good,Ethylene Bromide
5773,Bronze,B - Good,Ethylene Bromide
5774,Buna N (Nitrile),D - Poor,Ethylene Bromide
5775,Carbon graphite,A - Excellent,Ethylene Bromide
5776,Carbon Steel,B - Good,Ethylene Bromide
5777,ChemRaz (FFKM),A - Excellent,Ethylene Bromide
5778,CPVC,D - Poor,Ethylene Bromide
5779,EPDM,C - Fair,Ethylene Bromide
5780,Fluorocarbon (FKM),B - Good,Ethylene Bromide
5781,Hastelloy-C®,B - Good,Ethylene Bromide
5782,Hypalon®,C - Fair,Ethylene Bromide
5783,Kalrez,A - Excellent,Ethylene Bromide
5784,Kel-F®,B - Good,Ethylene Bromide
5785,LDPE,D - Poor,Ethylene Bromide
5786,Natural rubber,C - Fair,Ethylene Bromide
5787,Neoprene,C - Fair,Ethylene Bromide
5788,Polycarbonate,D - Poor,Ethylene Bromide
5789,Polypropylene,D - Poor,Ethylene Bromide
5790,Polyurethane,D - Poor,Ethylene Bromide
5791,PTFE,A - Excellent,Ethylene Bromide
5792,PVC,D - Poor,Ethylene Bromide
5793,PVDF (Kynar®),A - Excellent,Ethylene Bromide
5794,Silicone,D - Poor,Ethylene Bromide
5795,stainless steel - 304,A - Excellent,Ethylene Bromide
5796,stainless steel - 316,A - Excellent,Ethylene Bromide
5797,Titanium,B - Good,Ethylene Bromide
5798,Tygon®,D - Poor,Ethylene Bromide
5799,Viton®,A - Excellent,Ethylene Bromide
5800,ABS plastic,D - Poor,Ethylene Chloride
5801,Acetal (Delrin®),A1 - Excellent,Ethylene Chloride
5802,Aluminum,B - Good,Ethylene Chloride
5803,Bronze,A - Excellent,Ethylene Chloride
5804,Buna N (Nitrile),D - Poor,Ethylene Chloride
5805,Carbon graphite,A - Excellent,Ethylene Chloride
5806,Carbon Steel,D - Poor,Ethylene Chloride
5807,Ceramic magnet,A - Excellent,Ethylene Chloride
5808,ChemRaz (FFKM),A - Excellent,Ethylene Chloride
5809,Copper,B - Good,Ethylene Chloride
5810,CPVC,D - Poor,Ethylene Chloride
5811,EPDM,D - Poor,Ethylene Chloride
5812,Epoxy,D - Poor,Ethylene Chloride
5813,Fluorocarbon (FKM),B - Good,Ethylene Chloride
5814,Hypalon®,D - Poor,Ethylene Chloride
5815,Kalrez,A - Excellent,Ethylene Chloride
5816,Kel-F®,A1 - Excellent,Ethylene Chloride
5817,LDPE,D - Poor,Ethylene Chloride
5818,Natural rubber,D - Poor,Ethylene Chloride
5819,Neoprene,D - Poor,Ethylene Chloride
5820,NORYL®,D - Poor,Ethylene Chloride
5821,Nylon,A - Excellent,Ethylene Chloride
5822,Polycarbonate,D - Poor,Ethylene Chloride
5823,Polyetherether Ketone (PEEK),A - Excellent,Ethylene Chloride
5824,Polypropylene,C1 - Fair,Ethylene Chloride
5825,Polyurethane,D - Poor,Ethylene Chloride
5826,PPS (Ryton®),A - Excellent,Ethylene Chloride
5827,PTFE,A - Excellent,Ethylene Chloride
5828,PVC,D - Poor,Ethylene Chloride
5829,PVDF (Kynar®),A - Excellent,Ethylene Chloride
5830,Silicone,D - Poor,Ethylene Chloride
5831,stainless steel - 304,B - Good,Ethylene Chloride
5832,stainless steel - 316,B - Good,Ethylene Chloride
5833,Titanium,B1 - Good,Ethylene Chloride
5834,Viton®,B - Good,Ethylene Chloride
5835,ABS plastic,D - Poor,Ethylene Chlorohydrin
5836,Acetal (Delrin®),A1 - Excellent,Ethylene Chlorohydrin
5837,Aluminum,B - Good,Ethylene Chlorohydrin
5838,Bronze,A - Excellent,Ethylene Chlorohydrin
5839,Buna N (Nitrile),D - Poor,Ethylene Chlorohydrin
5840,Carbon graphite,A - Excellent,Ethylene Chlorohydrin
5841,Carbon Steel,D - Poor,Ethylene Chlorohydrin
5842,Ceramic magnet,A - Excellent,Ethylene Chlorohydrin
5843,ChemRaz (FFKM),A - Excellent,Ethylene Chlorohydrin
5844,Copper,B - Good,Ethylene Chlorohydrin
5845,CPVC,D - Poor,Ethylene Chlorohydrin
5846,EPDM,D - Poor,Ethylene Chlorohydrin
5847,Epoxy,D - Poor,Ethylene Chlorohydrin
5848,Fluorocarbon (FKM),B - Good,Ethylene Chlorohydrin
5849,Hypalon®,D - Poor,Ethylene Chlorohydrin
5850,Kalrez,A - Excellent,Ethylene Chlorohydrin
5851,Kel-F®,A1 - Excellent,Ethylene Chlorohydrin
5852,LDPE,D - Poor,Ethylene Chlorohydrin
5853,Natural rubber,D - Poor,Ethylene Chlorohydrin
5854,Neoprene,D - Poor,Ethylene Chlorohydrin
5855,NORYL®,D - Poor,Ethylene Chlorohydrin
5856,Nylon,A - Excellent,Ethylene Chlorohydrin
5857,Polycarbonate,D - Poor,Ethylene Chlorohydrin
5858,Polyetherether Ketone (PEEK),A - Excellent,Ethylene Chlorohydrin
5859,Polypropylene,C1 - Fair,Ethylene Chlorohydrin
5860,Polyurethane,D - Poor,Ethylene Chlorohydrin
5861,PPS (Ryton®),A - Excellent,Ethylene Chlorohydrin
5862,PTFE,A - Excellent,Ethylene Chlorohydrin
5863,PVC,D - Poor,Ethylene Chlorohydrin
5864,PVDF (Kynar®),A - Excellent,Ethylene Chlorohydrin
5865,Silicone,D - Poor,Ethylene Chlorohydrin
5866,stainless steel - 304,B - Good,Ethylene Chlorohydrin
5867,stainless steel - 316,B - Good,Ethylene Chlorohydrin
5868,Titanium,B1 - Good,Ethylene Chlorohydrin
5869,Viton®,B - Good,Ethylene Chlorohydrin
5870,ABS plastic,D - Poor,Ethylene Diamine
5871,Acetal (Delrin®),D - Poor,Ethylene Diamine
5872,Aluminum,B - Good,Ethylene Diamine
5873,Brass,B - Good,Ethylene Diamine
5874,Bronze,B - Good,Ethylene Diamine
5875,Buna N (Nitrile),D - Poor,Ethylene Diamine
5876,Carbon graphite,A - Excellent,Ethylene Diamine
5877,Carbon Steel,B - Good,Ethylene Diamine
5878,ChemRaz (FFKM),A - Excellent,Ethylene Diamine
5879,Copper,B - Good,Ethylene Diamine
5880,CPVC,D - Poor,Ethylene Diamine
5881,EPDM,B - Good,Ethylene Diamine
5882,Epoxy,D - Poor,Ethylene Diamine
5883,Fluorocarbon (FKM),A - Excellent,Ethylene Diamine
5884,Hastelloy-C®,B - Good,Ethylene Diamine
5885,Hypalon®,C - Fair,Ethylene Diamine
5886,Kalrez,A - Excellent,Ethylene Diamine
5887,LDPE,D - Poor,Ethylene Diamine
5888,Natural rubber,C - Fair,Ethylene Diamine
5889,Neoprene,A - Excellent,Ethylene Diamine
5890,Nylon,D - Poor,Ethylene Diamine
5891,Polycarbonate,D - Poor,Ethylene Diamine
5892,Polyetherether Ketone (PEEK),A - Excellent,Ethylene Diamine
5893,Polypropylene,D - Poor,Ethylene Diamine
5894,Polyurethane,D - Poor,Ethylene Diamine
5895,PTFE,A - Excellent,Ethylene Diamine
5896,PVC,D - Poor,Ethylene Diamine
5897,PVDF (Kynar®),A - Excellent,Ethylene Diamine
5898,Silicone,C - Fair,Ethylene Diamine
5899,stainless steel - 304,B - Good,Ethylene Diamine
5900,stainless steel - 316,B - Good,Ethylene Diamine
5901,Titanium,B - Good,Ethylene Diamine
5902,Tygon®,D - Poor,Ethylene Diamine
5903,Viton®,A - Excellent,Ethylene Diamine
5904,ABS plastic,D - Poor,Ethylene Dichloride
5905,Acetal (Delrin®),B1 - Good,Ethylene Dichloride
5906,Aluminum,A1 - Excellent,Ethylene Dichloride
5907,Brass,B - Good,Ethylene Dichloride
5908,Bronze,C - Fair,Ethylene Dichloride
5909,Buna N (Nitrile),D - Poor,Ethylene Dichloride
5910,Carbon graphite,A - Excellent,Ethylene Dichloride
5911,Carbon Steel,A - Excellent,Ethylene Dichloride
5912,Carpenter 20,C - Fair,Ethylene Dichloride
5913,Cast iron,A - Excellent,Ethylene Dichloride
5914,Ceramic Al203,A - Excellent,Ethylene Dichloride
5915,ChemRaz (FFKM),A - Excellent,Ethylene Dichloride
5916,CPVC,D - Poor,Ethylene Dichloride
5917,EPDM,C - Fair,Ethylene Dichloride
5918,Epoxy,D - Poor,Ethylene Dichloride
5919,Fluorocarbon (FKM),B - Good,Ethylene Dichloride
5920,Hastelloy-C®,B - Good,Ethylene Dichloride
5921,Hypalon®,D - Poor,Ethylene Dichloride
5922,Hytrel®,C - Fair,Ethylene Dichloride
5923,Kalrez,A - Excellent,Ethylene Dichloride
5924,Kel-F®,A1 - Excellent,Ethylene Dichloride
5925,LDPE,D - Poor,Ethylene Dichloride
5926,Natural rubber,D - Poor,Ethylene Dichloride
5927,Neoprene,D - Poor,Ethylene Dichloride
5928,NORYL®,D - Poor,Ethylene Dichloride
5929,Nylon,A1 - Excellent,Ethylene Dichloride
5930,Polycarbonate,D - Poor,Ethylene Dichloride
5931,Polyetherether Ketone (PEEK),A - Excellent,Ethylene Dichloride
5932,Polypropylene,D - Poor,Ethylene Dichloride
5933,Polyurethane,D - Poor,Ethylene Dichloride
5934,PPS (Ryton®),A - Excellent,Ethylene Dichloride
5935,PTFE,A - Excellent,Ethylene Dichloride
5936,PVC,D - Poor,Ethylene Dichloride
5937,PVDF (Kynar®),A - Excellent,Ethylene Dichloride
5938,Silicone,D - Poor,Ethylene Dichloride
5939,stainless steel - 304,B - Good,Ethylene Dichloride
5940,stainless steel - 316,B - Good,Ethylene Dichloride
5941,Titanium,B - Good,Ethylene Dichloride
5942,Tygon®,D - Poor,Ethylene Dichloride
5943,Viton®,A - Excellent,Ethylene Dichloride
5944,ABS plastic,A - Excellent,Ethylene Glycol
5945,Acetal (Delrin®),B - Good,Ethylene Glycol
5946,Aluminum,A - Excellent,Ethylene Glycol
5947,Brass,B1 - Good,Ethylene Glycol
5948,Bronze,A - Excellent,Ethylene Glycol
5949,Buna N (Nitrile),A - Excellent,Ethylene Glycol
5950,Carbon graphite,A - Excellent,Ethylene Glycol
5951,Carbon Steel,B - Good,Ethylene Glycol
5952,Carpenter 20,A - Excellent,Ethylene Glycol
5953,Cast iron,A - Excellent,Ethylene Glycol
5954,Ceramic Al203,A - Excellent,Ethylene Glycol
5955,Ceramic magnet,A - Excellent,Ethylene Glycol
5956,ChemRaz (FFKM),A - Excellent,Ethylene Glycol
5957,Copper,A - Excellent,Ethylene Glycol
5958,CPVC,A - Excellent,Ethylene Glycol
5959,EPDM,A - Excellent,Ethylene Glycol
5960,Epoxy,A - Excellent,Ethylene Glycol
5961,Fluorocarbon (FKM),A - Excellent,Ethylene Glycol
5962,Hastelloy-C®,B1 - Good,Ethylene Glycol
5963,Hypalon®,A - Excellent,Ethylene Glycol
5964,Hytrel®,A - Excellent,Ethylene Glycol
5965,Kalrez,A - Excellent,Ethylene Glycol
5966,Kel-F®,A - Excellent,Ethylene Glycol
5967,LDPE,A2 - Excellent,Ethylene Glycol
5968,Natural rubber,A - Excellent,Ethylene Glycol
5969,Neoprene,A - Excellent,Ethylene Glycol
5970,NORYL®,A - Excellent,Ethylene Glycol
5971,Nylon,A - Excellent,Ethylene Glycol
5972,Polycarbonate,B1 - Good,Ethylene Glycol
5973,Polyetherether Ketone (PEEK),A - Excellent,Ethylene Glycol
5974,Polypropylene,A - Excellent,Ethylene Glycol
5975,Polyurethane,B - Good,Ethylene Glycol
5976,PPS (Ryton®),A - Excellent,Ethylene Glycol
5977,PTFE,A - Excellent,Ethylene Glycol
5978,PVC,A - Excellent,Ethylene Glycol
5979,PVDF (Kynar®),A - Excellent,Ethylene Glycol
5980,Silicone,A - Excellent,Ethylene Glycol
5981,stainless steel - 304,B - Good,Ethylene Glycol
5982,stainless steel - 316,B - Good,Ethylene Glycol
5983,Titanium,A1 - Excellent,Ethylene Glycol
5984,Tygon®,B - Good,Ethylene Glycol
5985,Viton®,A - Excellent,Ethylene Glycol
5986,ABS plastic,D - Poor,Ethylene Oxide
5987,Acetal (Delrin®),D - Poor,Ethylene Oxide
5988,Aluminum,D - Poor,Ethylene Oxide
5989,Brass,D - Poor,Ethylene Oxide
5990,Bronze,C - Fair,Ethylene Oxide
5991,Buna N (Nitrile),D - Poor,Ethylene Oxide
5992,Carbon graphite,A - Excellent,Ethylene Oxide
5993,Carbon Steel,C - Fair,Ethylene Oxide
5994,Carpenter 20,A - Excellent,Ethylene Oxide
5995,Cast iron,D - Poor,Ethylene Oxide
5996,ChemRaz (FFKM),C - Fair,Ethylene Oxide
5997,Copper,D - Poor,Ethylene Oxide
5998,CPVC,C1 - Fair,Ethylene Oxide
5999,EPDM,C - Fair,Ethylene Oxide
6000,Epoxy,D - Poor,Ethylene Oxide
6001,Fluorocarbon (FKM),D - Poor,Ethylene Oxide
6002,Hastelloy-C®,A - Excellent,Ethylene Oxide
6003,Hypalon®,D - Poor,Ethylene Oxide
6004,Hytrel®,A - Excellent,Ethylene Oxide
6005,Kalrez,A - Excellent,Ethylene Oxide
6006,Kel-F®,A - Excellent,Ethylene Oxide
6007,LDPE,A - Excellent,Ethylene Oxide
6008,Natural rubber,D - Poor,Ethylene Oxide
6009,Neoprene,D - Poor,Ethylene Oxide
6010,NORYL®,A1 - Excellent,Ethylene Oxide
6011,Nylon,A1 - Excellent,Ethylene Oxide
6012,Polycarbonate,C1 - Fair,Ethylene Oxide
6013,Polyetherether Ketone (PEEK),A - Excellent,Ethylene Oxide
6014,Polypropylene,D - Poor,Ethylene Oxide
6015,Polyurethane,D - Poor,Ethylene Oxide
6016,PPS (Ryton®),D - Poor,Ethylene Oxide
6017,PTFE,A - Excellent,Ethylene Oxide
6018,PVC,D - Poor,Ethylene Oxide
6019,PVDF (Kynar®),A - Excellent,Ethylene Oxide
6020,Silicone,D - Poor,Ethylene Oxide
6021,stainless steel - 304,B - Good,Ethylene Oxide
6022,stainless steel - 316,B - Good,Ethylene Oxide
6023,Viton®,D - Poor,Ethylene Oxide
6024,ABS plastic,A - Excellent,Fatty Acids
6025,Acetal (Delrin®),A - Excellent,Fatty Acids
6026,Aluminum,A - Excellent,Fatty Acids
6027,Brass,C - Fair,Fatty Acids
6028,Bronze,A - Excellent,Fatty Acids
6029,Buna N (Nitrile),B - Good,Fatty Acids
6030,Carbon graphite,A - Excellent,Fatty Acids
6031,Carbon Steel,C - Fair,Fatty Acids
6032,Carpenter 20,C - Fair,Fatty Acids
6033,Cast iron,C - Fair,Fatty Acids
6034,Ceramic Al203,A - Excellent,Fatty Acids
6035,ChemRaz (FFKM),A - Excellent,Fatty Acids
6036,Copper,D - Poor,Fatty Acids
6037,CPVC,A - Excellent,Fatty Acids
6038,EPDM,D - Poor,Fatty Acids
6039,Epoxy,A - Excellent,Fatty Acids
6040,Fluorocarbon (FKM),A - Excellent,Fatty Acids
6041,Hastelloy-C®,A - Excellent,Fatty Acids
6042,Hypalon®,B - Good,Fatty Acids
6043,Kalrez,A - Excellent,Fatty Acids
6044,Kel-F®,A - Excellent,Fatty Acids
6045,LDPE,D - Poor,Fatty Acids
6046,Natural rubber,C - Fair,Fatty Acids
6047,Neoprene,C - Fair,Fatty Acids
6048,NORYL®,A1 - Excellent,Fatty Acids
6049,Nylon,A1 - Excellent,Fatty Acids
6050,Polycarbonate,B1 - Good,Fatty Acids
6051,Polyetherether Ketone (PEEK),A - Excellent,Fatty Acids
6052,Polypropylene,A - Excellent,Fatty Acids
6053,Polyurethane,B - Good,Fatty Acids
6054,PTFE,A - Excellent,Fatty Acids
6055,PVC,A - Excellent,Fatty Acids
6056,PVDF (Kynar®),A - Excellent,Fatty Acids
6057,Silicone,C - Fair,Fatty Acids
6058,stainless steel - 304,B - Good,Fatty Acids
6059,stainless steel - 316,A - Excellent,Fatty Acids
6060,Titanium,B - Good,Fatty Acids
6061,Tygon®,B - Good,Fatty Acids
6062,Viton®,A - Excellent,Fatty Acids
6063,ABS plastic,A - Excellent,Ferric Chloride
6064,Acetal (Delrin®),D - Poor,Ferric Chloride
6065,Aluminum,D - Poor,Ferric Chloride
6066,Brass,D - Poor,Ferric Chloride
6067,Bronze,D - Poor,Ferric Chloride
6068,Buna N (Nitrile),A - Excellent,Ferric Chloride
6069,Carbon graphite,A - Excellent,Ferric Chloride
6070,Carbon Steel,D - Poor,Ferric Chloride
6071,Carpenter 20,D - Poor,Ferric Chloride
6072,Cast iron,D - Poor,Ferric Chloride
6073,ChemRaz (FFKM),A - Excellent,Ferric Chloride
6074,Copper,D - Poor,Ferric Chloride
6075,CPVC,A - Excellent,Ferric Chloride
6076,EPDM,A - Excellent,Ferric Chloride
6077,Epoxy,A - Excellent,Ferric Chloride
6078,Fluorocarbon (FKM),A - Excellent,Ferric Chloride
6079,Hastelloy-C®,B2 - Good,Ferric Chloride
6080,Hypalon®,B - Good,Ferric Chloride
6081,Hytrel®,C - Fair,Ferric Chloride
6082,Kalrez,A - Excellent,Ferric Chloride
6083,Kel-F®,A1 - Excellent,Ferric Chloride
6084,LDPE,A1 - Excellent,Ferric Chloride
6085,Natural rubber,A - Excellent,Ferric Chloride
6086,Neoprene,B - Good,Ferric Chloride
6087,NORYL®,A2 - Excellent,Ferric Chloride
6088,Nylon,A - Excellent,Ferric Chloride
6089,Polycarbonate,A2 - Excellent,Ferric Chloride
6090,Polyetherether Ketone (PEEK),B - Good,Ferric Chloride
6091,Polypropylene,A - Excellent,Ferric Chloride
6092,Polyurethane,A - Excellent,Ferric Chloride
6093,PPS (Ryton®),A - Excellent,Ferric Chloride
6094,PTFE,A - Excellent,Ferric Chloride
6095,PVC,A - Excellent,Ferric Chloride
6096,PVDF (Kynar®),A - Excellent,Ferric Chloride
6097,Silicone,B - Good,Ferric Chloride
6098,stainless steel - 304,D - Poor,Ferric Chloride
6099,stainless steel - 316,D - Poor,Ferric Chloride
6100,Titanium,A - Excellent,Ferric Chloride
6101,Tygon®,B - Good,Ferric Chloride
6102,Viton®,A - Excellent,Ferric Chloride
6103,ABS plastic,A - Excellent,Ferric Nitrate
6104,Acetal (Delrin®),D - Poor,Ferric Nitrate
6105,Aluminum,D - Poor,Ferric Nitrate
6106,Brass,D - Poor,Ferric Nitrate
6107,Bronze,D - Poor,Ferric Nitrate
6108,Buna N (Nitrile),A - Excellent,Ferric Nitrate
6109,Carbon graphite,A - Excellent,Ferric Nitrate
6110,Carbon Steel,D - Poor,Ferric Nitrate
6111,Carpenter 20,D - Poor,Ferric Nitrate
6112,Cast iron,D - Poor,Ferric Nitrate
6113,ChemRaz (FFKM),A - Excellent,Ferric Nitrate
6114,Copper,D - Poor,Ferric Nitrate
6115,CPVC,A - Excellent,Ferric Nitrate
6116,EPDM,A - Excellent,Ferric Nitrate
6117,Epoxy,A - Excellent,Ferric Nitrate
6118,Fluorocarbon (FKM),A - Excellent,Ferric Nitrate
6119,Hastelloy-C®,B2 - Good,Ferric Nitrate
6120,Hypalon®,B - Good,Ferric Nitrate
6121,Hytrel®,C - Fair,Ferric Nitrate
6122,Kalrez,A - Excellent,Ferric Nitrate
6123,Kel-F®,A1 - Excellent,Ferric Nitrate
6124,LDPE,A1 - Excellent,Ferric Nitrate
6125,Natural rubber,A - Excellent,Ferric Nitrate
6126,Neoprene,B - Good,Ferric Nitrate
6127,NORYL®,A2 - Excellent,Ferric Nitrate
6128,Nylon,A - Excellent,Ferric Nitrate
